load_id,customer_id,route_id,load_date,load_status
LOAD00000451,CUST00173,RTE00022,2022-01-07,Completed
LOAD00000452,CUST00165,RTE00023,2022-01-07,Completed
LOAD00000453,CUST00007,RTE00029,2022-01-07,Completed
LOAD00000454,CUST00128,RTE00044,2022-01-07,Completed
LOAD00000455,CUST00113,RTE00008,2022-01-07,Completed
LOAD00000456,CUST00031,RTE00031,2022-01-07,Completed
LOAD00000457,CUST00120,RTE00032,2022-01-07,Completed
LOAD00000458,CUST00084,RTE00005,2022-01-07,Completed
LOAD00000459,CUST00008,RTE00031,2022-01-07,Completed
LOAD00000460,CUST00092,RTE00056,2022-01-07,Completed
LOAD00000461,CUST00090,RTE00023,2022-01-07,Completed
LOAD00000462,CUST00182,RTE00046,2022-01-07,Completed
LOAD00000463,CUST00065,RTE00045,2022-01-07,Completed
LOAD00000464,CUST00006,RTE00030,2022-01-07,Completed
LOAD00000465,CUST00150,RTE00042,2022-01-07,Completed
LOAD00000466,CUST00154,RTE00011,2022-01-07,Completed
LOAD00000467,CUST00116,RTE00007,2022-01-07,Completed
LOAD00000468,CUST00145,RTE00010,2022-01-07,Completed
LOAD00000469,CUST00144,RTE00034,2022-01-07,Completed
LOAD00000470,CUST00062,RTE00025,2022-01-07,Completed
LOAD00000471,CUST00058,RTE00038,2022-01-07,Completed
LOAD00000472,CUST00097,RTE00029,2022-01-07,Completed
LOAD00000473,CUST00049,RTE00011,2022-01-07,Completed
LOAD00000474,CUST00166,RTE00051,2022-01-07,Completed
LOAD00000475,CUST00114,RTE00015,2022-01-07,Completed
LOAD00000476,CUST00193,RTE00051,2022-01-07,Completed
LOAD00000477,CUST00188,RTE00015,2022-01-07,Completed
LOAD00000478,CUST00052,RTE00012,2022-01-07,Completed
LOAD00000479,CUST00125,RTE00004,2022-01-07,Completed
LOAD00000480,CUST00021,RTE00026,2022-01-07,Completed
LOAD00000481,CUST00089,RTE00017,2022-01-07,Completed
LOAD00000482,CUST00122,RTE00011,2022-01-07,Completed
LOAD00000483,CUST00161,RTE00018,2022-01-07,Completed
LOAD00000484,CUST00041,RTE00020,2022-01-07,Completed
LOAD00000485,CUST00118,RTE00050,2022-01-07,Completed
LOAD00000486,CUST00063,RTE00003,2022-01-07,Completed
LOAD00000487,CUST00174,RTE00018,2022-01-07,Completed
LOAD00000488,CUST00029,RTE00027,2022-01-07,Completed
LOAD00000489,CUST00046,RTE00016,2022-01-07,Completed
LOAD00000490,CUST00186,RTE00053,2022-01-07,Completed
LOAD00000491,CUST00168,RTE00047,2022-01-07,Completed
LOAD00000492,CUST00136,RTE00055,2022-01-07,Completed
LOAD00000493,CUST00192,RTE00053,2022-01-07,Completed
LOAD00000494,CUST00198,RTE00039,2022-01-07,Completed
LOAD00000495,CUST00111,RTE00024,2022-01-07,Completed
LOAD00000496,CUST00090,RTE00018,2022-01-07,Completed
LOAD00000497,CUST00061,RTE00006,2022-01-07,Completed
LOAD00000498,CUST00032,RTE00049,2022-01-07,Completed
LOAD00000499,CUST00159,RTE00041,2022-01-07,Completed
LOAD00000500,CUST00157,RTE00029,2022-01-07,Completed
LOAD00000501,CUST00007,RTE00040,2022-01-07,Completed
LOAD00000502,CUST00106,RTE00054,2022-01-07,Completed
LOAD00000503,CUST00041,RTE00031,2022-01-07,Completed
LOAD00000504,CUST00186,RTE00012,2022-01-07,Completed
LOAD00000505,CUST00178,RTE00026,2022-01-07,Completed
LOAD00000506,CUST00100,RTE00051,2022-01-07,Completed
LOAD00000507,CUST00011,RTE00058,2022-01-07,Completed
LOAD00000508,CUST00040,RTE00021,2022-01-07,Completed
LOAD00000509,CUST00024,RTE00011,2022-01-07,Completed
LOAD00000510,CUST00059,RTE00050,2022-01-07,Completed
LOAD00000511,CUST00112,RTE00033,2022-01-07,Completed
LOAD00000512,CUST00072,RTE00042,2022-01-07,Completed
LOAD00000513,CUST00030,RTE00025,2022-01-07,Completed
LOAD00000514,CUST00013,RTE00040,2022-01-07,Completed
LOAD00000515,CUST00193,RTE00015,2022-01-07,Completed
LOAD00000516,CUST00164,RTE00015,2022-01-07,Completed
LOAD00000517,CUST00146,RTE00038,2022-01-07,Completed
LOAD00000518,CUST00163,RTE00015,2022-01-07,Completed
LOAD00000519,CUST00078,RTE00033,2022-01-07,Completed
LOAD00000520,CUST00024,RTE00034,2022-01-07,Completed
LOAD00000521,CUST00190,RTE00025,2022-01-07,Completed
LOAD00000522,CUST00014,RTE00014,2022-01-07,Completed
LOAD00000523,CUST00008,RTE00029,2022-01-07,Completed
LOAD00000524,CUST00047,RTE00017,2022-01-07,Completed
LOAD00000525,CUST00169,RTE00004,2022-01-07,Completed
LOAD00000526,CUST00120,RTE00044,2022-01-07,Completed
LOAD00000527,CUST00166,RTE00012,2022-01-07,Completed
LOAD00000528,CUST00010,RTE00016,2022-01-07,Completed
LOAD00000529,CUST00002,RTE00051,2022-01-07,Completed
LOAD00000530,CUST00115,RTE00042,2022-01-07,Completed
LOAD00000531,CUST00088,RTE00011,2022-01-07,Completed
LOAD00000532,CUST00132,RTE00047,2022-01-07,Completed
LOAD00000533,CUST00118,RTE00046,2022-01-07,Completed
LOAD00000534,CUST00018,RTE00056,2022-01-07,Completed
LOAD00000535,CUST00019,RTE00044,2022-01-07,Completed
LOAD00000536,CUST00200,RTE00036,2022-01-07,Completed
LOAD00000537,CUST00104,RTE00036,2022-01-07,Completed
LOAD00000538,CUST00158,RTE00034,2022-01-07,Completed
LOAD00000539,CUST00058,RTE00014,2022-01-08,Completed
LOAD00000540,CUST00030,RTE00012,2022-01-08,Completed
LOAD00000541,CUST00156,RTE00044,2022-01-08,Completed
LOAD00000542,CUST00045,RTE00042,2022-01-08,Completed
LOAD00000543,CUST00061,RTE00028,2022-01-08,Completed
LOAD00000544,CUST00162,RTE00002,2022-01-08,Completed
LOAD00000545,CUST00055,RTE00036,2022-01-08,Completed
LOAD00000546,CUST00116,RTE00025,2022-01-08,Completed
LOAD00000547,CUST00091,RTE00010,2022-01-08,Completed
LOAD00000548,CUST00082,RTE00048,2022-01-08,Completed
LOAD00000549,CUST00133,RTE00050,2022-01-08,Completed
LOAD00000550,CUST00027,RTE00029,2022-01-08,Completed
LOAD00000551,CUST00184,RTE00022,2022-01-08,Completed
LOAD00000552,CUST00010,RTE00009,2022-01-08,Completed
LOAD00000553,CUST00129,RTE00016,2022-01-08,Completed
LOAD00000554,CUST00078,RTE00028,2022-01-08,Completed
LOAD00000555,CUST00144,RTE00015,2022-01-08,Completed
LOAD00000556,CUST00037,RTE00008,2022-01-08,Completed
LOAD00000557,CUST00003,RTE00058,2022-01-08,Completed
LOAD00000558,CUST00097,RTE00003,2022-01-08,Completed
LOAD00000559,CUST00015,RTE00039,2022-01-08,Completed
LOAD00000560,CUST00088,RTE00025,2022-01-08,Completed
LOAD00000561,CUST00156,RTE00023,2022-01-08,Completed
LOAD00000562,CUST00069,RTE00025,2022-01-08,Completed
LOAD00000563,CUST00130,RTE00026,2022-01-08,Completed
LOAD00000564,CUST00179,RTE00023,2022-01-08,Completed
LOAD00000565,CUST00158,RTE00054,2022-01-08,Completed
LOAD00000566,CUST00147,RTE00028,2022-01-08,Completed
LOAD00000567,CUST00018,RTE00045,2022-01-08,Completed
LOAD00000568,CUST00062,RTE00001,2022-01-08,Completed
LOAD00000569,CUST00184,RTE00041,2022-01-08,Completed
LOAD00000570,CUST00154,RTE00017,2022-01-08,Completed
LOAD00000571,CUST00067,RTE00004,2022-01-08,Completed
LOAD00000572,CUST00110,RTE00008,2022-01-08,Completed
LOAD00000573,CUST00130,RTE00043,2022-01-08,Completed
LOAD00000574,CUST00016,RTE00047,2022-01-08,Completed
LOAD00000575,CUST00144,RTE00038,2022-01-08,Completed
LOAD00000576,CUST00163,RTE00020,2022-01-08,Completed
LOAD00000577,CUST00089,RTE00032,2022-01-08,Completed
LOAD00000578,CUST00073,RTE00022,2022-01-08,Completed
LOAD00000579,CUST00010,RTE00008,2022-01-08,Completed
LOAD00000580,CUST00003,RTE00014,2022-01-08,Completed
LOAD00000581,CUST00047,RTE00033,2022-01-08,Completed
LOAD00000582,CUST00023,RTE00008,2022-01-08,Completed
LOAD00000583,CUST00006,RTE00042,2022-01-08,Completed
LOAD00000584,CUST00190,RTE00033,2022-01-08,Completed
LOAD00000585,CUST00195,RTE00027,2022-01-08,Completed
LOAD00000586,CUST00172,RTE00032,2022-01-08,Completed
LOAD00000587,CUST00054,RTE00018,2022-01-08,Completed
LOAD00000588,CUST00086,RTE00037,2022-01-08,Completed
LOAD00000589,CUST00189,RTE00002,2022-01-08,Completed
LOAD00000590,CUST00078,RTE00033,2022-01-08,Completed
LOAD00000591,CUST00151,RTE00029,2022-01-08,Completed
LOAD00000592,CUST00144,RTE00031,2022-01-08,Completed
LOAD00000593,CUST00197,RTE00007,2022-01-08,Completed
LOAD00000594,CUST00119,RTE00014,2022-01-08,Completed
LOAD00000595,CUST00130,RTE00041,2022-01-08,Completed
LOAD00000596,CUST00124,RTE00004,2022-01-08,Completed
LOAD00000597,CUST00196,RTE00055,2022-01-08,Completed
LOAD00000598,CUST00077,RTE00046,2022-01-08,Completed
LOAD00000599,CUST00032,RTE00014,2022-01-08,Completed
LOAD00000600,CUST00034,RTE00023,2022-01-08,Completed
LOAD00000601,CUST00188,RTE00005,2022-01-08,Completed
LOAD00000602,CUST00129,RTE00035,2022-01-08,Completed
LOAD00000603,CUST00009,RTE00043,2022-01-08,Completed
LOAD00000604,CUST00049,RTE00038,2022-01-08,Completed
LOAD00000605,CUST00121,RTE00040,2022-01-08,Completed
LOAD00000606,CUST00095,RTE00015,2022-01-08,Completed
LOAD00000607,CUST00083,RTE00053,2022-01-08,Completed
LOAD00000608,CUST00094,RTE00035,2022-01-08,Completed
LOAD00000609,CUST00029,RTE00012,2022-01-08,Completed
LOAD00000610,CUST00120,RTE00024,2022-01-08,Completed
LOAD00000611,CUST00012,RTE00008,2022-01-08,Completed
LOAD00000612,CUST00058,RTE00047,2022-01-08,Completed
LOAD00000613,CUST00087,RTE00025,2022-01-08,Completed
LOAD00000614,CUST00084,RTE00029,2022-01-08,Completed
LOAD00000615,CUST00161,RTE00016,2022-01-08,Completed
LOAD00000616,CUST00036,RTE00054,2022-01-08,Completed
LOAD00000617,CUST00106,RTE00028,2022-01-08,Completed
LOAD00000618,CUST00056,RTE00005,2022-01-08,Completed
LOAD00000619,CUST00129,RTE00038,2022-01-09,Completed
LOAD00000620,CUST00084,RTE00016,2022-01-09,Completed
LOAD00000621,CUST00109,RTE00054,2022-01-09,Completed
LOAD00000622,CUST00018,RTE00006,2022-01-09,Completed
LOAD00000623,CUST00194,RTE00047,2022-01-09,Completed
LOAD00000624,CUST00101,RTE00003,2022-01-09,Completed
LOAD00000625,CUST00091,RTE00048,2022-01-09,Completed
LOAD00000626,CUST00177,RTE00008,2022-01-09,Completed
LOAD00000627,CUST00198,RTE00042,2022-01-09,Completed
LOAD00000628,CUST00175,RTE00015,2022-01-09,Completed
LOAD00000629,CUST00010,RTE00043,2022-01-09,Completed
LOAD00000630,CUST00091,RTE00034,2022-01-09,Completed
LOAD00000631,CUST00156,RTE00015,2022-01-09,Completed
LOAD00000632,CUST00182,RTE00046,2022-01-09,Completed
LOAD00000633,CUST00130,RTE00030,2022-01-09,Completed
LOAD00000634,CUST00192,RTE00024,2022-01-09,Completed
LOAD00000635,CUST00141,RTE00050,2022-01-09,Completed
LOAD00000636,CUST00200,RTE00004,2022-01-09,Completed
LOAD00000637,CUST00056,RTE00038,2022-01-09,Completed
LOAD00000638,CUST00125,RTE00019,2022-01-09,Completed
LOAD00000639,CUST00097,RTE00004,2022-01-09,Completed
LOAD00000640,CUST00127,RTE00047,2022-01-09,Completed
LOAD00000641,CUST00200,RTE00016,2022-01-09,Completed
LOAD00000642,CUST00009,RTE00012,2022-01-09,Completed
LOAD00000643,CUST00011,RTE00035,2022-01-09,Completed
LOAD00000644,CUST00195,RTE00009,2022-01-09,Completed
LOAD00000645,CUST00041,RTE00049,2022-01-09,Completed
LOAD00000646,CUST00059,RTE00039,2022-01-09,Completed
LOAD00000647,CUST00049,RTE00040,2022-01-09,Completed
LOAD00000648,CUST00017,RTE00020,2022-01-09,Completed
LOAD00000649,CUST00199,RTE00036,2022-01-09,Completed
LOAD00000650,CUST00076,RTE00034,2022-01-09,Completed
LOAD00000651,CUST00108,RTE00011,2022-01-09,Completed
LOAD00000652,CUST00052,RTE00054,2022-01-09,Completed
LOAD00000653,CUST00011,RTE00013,2022-01-09,Completed
LOAD00000654,CUST00041,RTE00043,2022-01-09,Completed
LOAD00000655,CUST00076,RTE00028,2022-01-09,Completed
LOAD00000656,CUST00193,RTE00021,2022-01-09,Completed
LOAD00000657,CUST00089,RTE00011,2022-01-09,Completed
LOAD00000658,CUST00112,RTE00042,2022-01-09,Completed
LOAD00000659,CUST00130,RTE00055,2022-01-09,Completed
LOAD00000660,CUST00034,RTE00051,2022-01-09,Completed
LOAD00000661,CUST00154,RTE00021,2022-01-09,Completed
LOAD00000662,CUST00011,RTE00021,2022-01-09,Completed
LOAD00000663,CUST00166,RTE00052,2022-01-09,Completed
LOAD00000664,CUST00176,RTE00021,2022-01-09,Completed
LOAD00000665,CUST00158,RTE00043,2022-01-09,Completed
LOAD00000666,CUST00051,RTE00054,2022-01-09,Completed
LOAD00000667,CUST00057,RTE00008,2022-01-09,Completed
LOAD00000668,CUST00116,RTE00009,2022-01-09,Completed
LOAD00000669,CUST00109,RTE00038,2022-01-09,Completed
LOAD00000670,CUST00176,RTE00046,2022-01-09,Completed
LOAD00000671,CUST00171,RTE00017,2022-01-09,Completed
LOAD00000672,CUST00123,RTE00048,2022-01-09,Completed
LOAD00000673,CUST00089,RTE00025,2022-01-09,Completed
LOAD00000674,CUST00194,RTE00021,2022-01-09,Completed
LOAD00000675,CUST00167,RTE00021,2022-01-09,Completed
LOAD00000676,CUST00154,RTE00055,2022-01-09,Completed
LOAD00000677,CUST00083,RTE00031,2022-01-09,Completed
LOAD00000678,CUST00120,RTE00014,2022-01-09,Completed
LOAD00000679,CUST00045,RTE00023,2022-01-09,Completed
LOAD00000680,CUST00082,RTE00055,2022-01-09,Completed
LOAD00000681,CUST00005,RTE00041,2022-01-09,Completed
LOAD00000682,CUST00147,RTE00003,2022-01-09,Completed
LOAD00000683,CUST00021,RTE00007,2022-01-09,Completed
LOAD00000684,CUST00019,RTE00045,2022-01-09,Completed
LOAD00000685,CUST00170,RTE00005,2022-01-09,Completed
LOAD00000686,CUST00171,RTE00007,2022-01-09,Completed
LOAD00000687,CUST00191,RTE00024,2022-01-09,Completed
LOAD00000688,CUST00181,RTE00053,2022-01-09,Completed
LOAD00000689,CUST00004,RTE00001,2022-01-09,Completed
LOAD00000690,CUST00042,RTE00045,2022-01-09,Completed
LOAD00000691,CUST00133,RTE00007,2022-01-09,Completed
LOAD00000692,CUST00183,RTE00020,2022-01-09,Completed
LOAD00000693,CUST00185,RTE00021,2022-01-09,Completed
LOAD00000694,CUST00037,RTE00010,2022-01-09,Completed
LOAD00000695,CUST00016,RTE00003,2022-01-09,Completed
LOAD00000696,CUST00117,RTE00037,2022-01-09,Completed
LOAD00000697,CUST00066,RTE00018,2022-01-09,Completed
LOAD00000698,CUST00150,RTE00008,2022-01-09,Completed
LOAD00000699,CUST00152,RTE00039,2022-01-09,Completed
LOAD00000700,CUST00133,RTE00002,2022-01-10,Completed
LOAD00000701,CUST00163,RTE00029,2022-01-10,Completed
LOAD00000702,CUST00168,RTE00042,2022-01-10,Completed
LOAD00000703,CUST00135,RTE00045,2022-01-10,Completed
LOAD00000704,CUST00104,RTE00050,2022-01-10,Completed
LOAD00000705,CUST00098,RTE00033,2022-01-10,Completed
LOAD00000706,CUST00178,RTE00002,2022-01-10,Completed
LOAD00000707,CUST00152,RTE00003,2022-01-10,Completed
LOAD00000708,CUST00145,RTE00050,2022-01-10,Completed
LOAD00000709,CUST00179,RTE00018,2022-01-10,Completed
LOAD00000710,CUST00082,RTE00027,2022-01-10,Completed
LOAD00000711,CUST00130,RTE00022,2022-01-10,Completed
LOAD00000712,CUST00010,RTE00018,2022-01-10,Completed
LOAD00000713,CUST00072,RTE00050,2022-01-10,Completed
LOAD00000714,CUST00015,RTE00004,2022-01-10,Completed
LOAD00000715,CUST00068,RTE00023,2022-01-10,Completed
LOAD00000716,CUST00041,RTE00024,2022-01-10,Completed
LOAD00000717,CUST00097,RTE00017,2022-01-10,Completed
LOAD00000718,CUST00061,RTE00046,2022-01-10,Completed
LOAD00000719,CUST00145,RTE00009,2022-01-10,Completed
LOAD00000720,CUST00027,RTE00055,2022-01-10,Completed
LOAD00000721,CUST00155,RTE00025,2022-01-10,Completed
LOAD00000722,CUST00094,RTE00058,2022-01-10,Completed
LOAD00000723,CUST00118,RTE00056,2022-01-10,Completed
LOAD00000724,CUST00074,RTE00008,2022-01-10,Completed
LOAD00000725,CUST00006,RTE00053,2022-01-10,Completed
LOAD00000726,CUST00150,RTE00010,2022-01-10,Completed
LOAD00000727,CUST00152,RTE00010,2022-01-10,Completed
LOAD00000728,CUST00164,RTE00050,2022-01-10,Completed
LOAD00000729,CUST00160,RTE00022,2022-01-10,Completed
LOAD00000730,CUST00098,RTE00011,2022-01-10,Completed
LOAD00000731,CUST00200,RTE00049,2022-01-10,Completed
LOAD00000732,CUST00055,RTE00032,2022-01-10,Completed
LOAD00000733,CUST00145,RTE00009,2022-01-10,Completed
LOAD00000734,CUST00030,RTE00033,2022-01-10,Completed
LOAD00000735,CUST00194,RTE00037,2022-01-10,Completed
LOAD00000736,CUST00069,RTE00025,2022-01-10,Completed
LOAD00000737,CUST00182,RTE00045,2022-01-10,Completed
LOAD00000738,CUST00061,RTE00057,2022-01-10,Completed
LOAD00000739,CUST00118,RTE00053,2022-01-10,Completed
LOAD00000740,CUST00066,RTE00047,2022-01-10,Completed
LOAD00000741,CUST00058,RTE00020,2022-01-10,Completed
LOAD00000742,CUST00049,RTE00028,2022-01-10,Completed
LOAD00000743,CUST00154,RTE00058,2022-01-10,Completed
LOAD00000744,CUST00080,RTE00036,2022-01-10,Completed
LOAD00000745,CUST00187,RTE00049,2022-01-10,Completed
LOAD00000746,CUST00009,RTE00035,2022-01-10,Completed
LOAD00000747,CUST00127,RTE00049,2022-01-10,Completed
LOAD00000748,CUST00167,RTE00025,2022-01-10,Completed
LOAD00000749,CUST00135,RTE00030,2022-01-10,Completed
LOAD00000750,CUST00194,RTE00036,2022-01-10,Completed
LOAD00000751,CUST00165,RTE00056,2022-01-10,Completed
LOAD00000752,CUST00115,RTE00017,2022-01-10,Completed
LOAD00000753,CUST00153,RTE00031,2022-01-10,Completed
LOAD00000754,CUST00188,RTE00045,2022-01-10,Completed
LOAD00000755,CUST00045,RTE00025,2022-01-10,Completed
LOAD00000756,CUST00124,RTE00017,2022-01-10,Completed
LOAD00000757,CUST00017,RTE00026,2022-01-10,Completed
LOAD00000758,CUST00197,RTE00019,2022-01-10,Completed
LOAD00000759,CUST00072,RTE00045,2022-01-10,Completed
LOAD00000760,CUST00179,RTE00022,2022-01-10,Completed
LOAD00000761,CUST00144,RTE00054,2022-01-10,Completed
LOAD00000762,CUST00104,RTE00031,2022-01-10,Completed
LOAD00000763,CUST00047,RTE00028,2022-01-10,Completed
LOAD00000764,CUST00011,RTE00006,2022-01-10,Completed
LOAD00000765,CUST00146,RTE00010,2022-01-10,Completed
LOAD00000766,CUST00195,RTE00038,2022-01-10,Completed
LOAD00000767,CUST00026,RTE00058,2022-01-10,Completed
LOAD00000768,CUST00105,RTE00039,2022-01-10,Completed
LOAD00000769,CUST00172,RTE00052,2022-01-10,Completed
LOAD00000770,CUST00100,RTE00007,2022-01-10,Completed
LOAD00000771,CUST00119,RTE00006,2022-01-10,Completed
LOAD00000772,CUST00152,RTE00009,2022-01-10,Completed
LOAD00000773,CUST00078,RTE00038,2022-01-10,Completed
LOAD00000774,CUST00026,RTE00044,2022-01-10,Completed
LOAD00000775,CUST00045,RTE00026,2022-01-10,Completed
LOAD00000776,CUST00021,RTE00029,2022-01-10,Completed
LOAD00000777,CUST00165,RTE00042,2022-01-10,Completed
LOAD00000778,CUST00123,RTE00047,2022-01-10,Completed
LOAD00000779,CUST00098,RTE00035,2022-01-10,Completed
LOAD00000780,CUST00165,RTE00053,2022-01-10,Completed
LOAD00000781,CUST00025,RTE00022,2022-01-10,Completed
LOAD00000782,CUST00176,RTE00040,2022-01-10,Completed
LOAD00000783,CUST00126,RTE00005,2022-01-10,Completed
LOAD00000784,CUST00131,RTE00049,2022-01-10,Completed
LOAD00000785,CUST00110,RTE00011,2022-01-10,Completed
LOAD00000786,CUST00185,RTE00028,2022-01-10,Completed
LOAD00000787,CUST00175,RTE00056,2022-01-10,Completed
LOAD00000788,CUST00035,RTE00054,2022-01-10,Completed
LOAD00000789,CUST00042,RTE00025,2022-01-10,Completed
LOAD00000790,CUST00010,RTE00044,2022-01-11,Completed
LOAD00000791,CUST00053,RTE00049,2022-01-11,Completed
LOAD00000792,CUST00169,RTE00038,2022-01-11,Completed
LOAD00000793,CUST00075,RTE00054,2022-01-11,Completed
LOAD00000794,CUST00111,RTE00014,2022-01-11,Completed
LOAD00000795,CUST00058,RTE00001,2022-01-11,Completed
LOAD00000796,CUST00106,RTE00046,2022-01-11,Completed
LOAD00000797,CUST00144,RTE00042,2022-01-11,Completed
LOAD00000798,CUST00172,RTE00007,2022-01-11,Completed
LOAD00000799,CUST00132,RTE00031,2022-01-11,Completed
LOAD00000800,CUST00153,RTE00057,2022-01-11,Completed
LOAD00000801,CUST00116,RTE00031,2022-01-11,Completed
LOAD00000802,CUST00187,RTE00002,2022-01-11,Completed
LOAD00000803,CUST00134,RTE00019,2022-01-11,Completed
LOAD00000804,CUST00043,RTE00051,2022-01-11,Completed
LOAD00000805,CUST00028,RTE00015,2022-01-11,Completed
LOAD00000806,CUST00027,RTE00012,2022-01-11,Completed
LOAD00000807,CUST00165,RTE00027,2022-01-11,Completed
LOAD00000808,CUST00071,RTE00040,2022-01-11,Completed
LOAD00000809,CUST00176,RTE00029,2022-01-11,Completed
LOAD00000810,CUST00086,RTE00013,2022-01-11,Completed
LOAD00000811,CUST00090,RTE00010,2022-01-11,Completed
LOAD00000812,CUST00148,RTE00016,2022-01-11,Completed
LOAD00000813,CUST00163,RTE00026,2022-01-11,Completed
LOAD00000814,CUST00167,RTE00035,2022-01-11,Completed
LOAD00000815,CUST00014,RTE00015,2022-01-11,Completed
LOAD00000816,CUST00007,RTE00005,2022-01-11,Completed
LOAD00000817,CUST00032,RTE00044,2022-01-11,Completed
LOAD00000818,CUST00016,RTE00009,2022-01-11,Completed
LOAD00000819,CUST00012,RTE00024,2022-01-11,Completed
LOAD00000820,CUST00144,RTE00015,2022-01-11,Completed
LOAD00000821,CUST00075,RTE00015,2022-01-11,Completed
LOAD00000822,CUST00042,RTE00017,2022-01-11,Completed
LOAD00000823,CUST00069,RTE00020,2022-01-11,Completed
LOAD00000824,CUST00175,RTE00001,2022-01-11,Completed
LOAD00000825,CUST00180,RTE00028,2022-01-11,Completed
LOAD00000826,CUST00058,RTE00015,2022-01-11,Completed
LOAD00000827,CUST00160,RTE00051,2022-01-11,Completed
LOAD00000828,CUST00144,RTE00028,2022-01-11,Completed
LOAD00000829,CUST00008,RTE00029,2022-01-11,Completed
LOAD00000830,CUST00096,RTE00043,2022-01-11,Completed
LOAD00000831,CUST00168,RTE00002,2022-01-11,Completed
LOAD00000832,CUST00194,RTE00020,2022-01-11,Completed
LOAD00000833,CUST00171,RTE00028,2022-01-11,Completed
